the_geom,uid_merged,uid,idold,idagency,facname,addressnum,streetname,address,city,boro,borocode,zipcode,latitude,longitude,xcoord,ycoord,bin,bbl,commboard,council,censtract,nta,the_geom_webmercator,facgroup,facsubgrp,factype,capacity,util,captype,utilrate,area,areatype,proptype,optype,opname,opabbrev,overlevel,overagency,overabbrev,agencyjuris,datasource,dataname,dataurl,datadate,pgtable,facdomain
0101000020E61000007F349C32377F52C00CCEE0EF175D4440,,119292,,NYSDOH: 4642,Odyssey House East 6th St Clinic,309,East    6 Street,309 East    6 Street,New York,Manhattan,1,10003,40.727293,-73.987744,987647.0067,204249.4234,1006304,1004480051,103,2,3800,MN22,0101000020110F0000DE622B7F3D6B5FC19837BF11AAF75241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Odyssey House of New York Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000003067B62BF47552C05C1C959BA86D4440,,99240,,NYSDOH: 7682,Montefiore Med Grp Aging In America,1500,Pelham Parkway South,1500 Pelham Parkway South,Bronx,Bronx,2,10461,40.856708,-73.843028,1027672.9235,251438.2786,2047109,2042220005,211,13,29600,BX49,0101000020110F0000AE52A311825B5FC14ABCEE423F0A5341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000CAFD0E45817E52C0C32E8A1EF8584440,,125885,,,Cumberland Hosp/Ems Batt 31,39,Auburn Place,39 Auburn Place,Brooklyn,Brooklyn,3,11205,40.695072,-73.97664,990727.8229,192510.8777,3251647,3020390101,302,35,2901,BK68,0101000020110F000088304E79086A5FC16A2025170BF35241,Health Care,Hospitals and Clinics,Ambulatory Health Facility,,,,,,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC: City,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E6100000A4C7EF6DFA7C52C02E910BCEE04D4440,,7397,,NYSDOH: 7772,Brooklyn Birthing Center,2183,Ocean Avenue,2183 Ocean Avenue,Brooklyn,Brooklyn,3,11229,40.608423,-73.952785,997359.7382,160944.7896,3183231,3068030087,315,48,55000,BK44,0101000020110F000025C99C9770675FC1969DD0A5A0E65241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,Brooklyn Birthing Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000010CF1264047252C07C2766BD184C4440,,118046,,NYSDOH: 9989,Cassena Care Dialysis at Peninsula,50-15,Beach Channel Drive,50-15 Beach Channel Drive,Far Rockaway,Queens,4,11691,40.594505,-73.781518,1044926.7718,155946.3592,4301899,4158420100,414,31,97204,QN12,0101000020110F0000D3B3E040D2545FC168629B7EA2E45241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Peninsula Continuum Services, LLC",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000009087BEBB957E52C078D1579066584440,,155377,,NYSDOH: 1288,Brooklyn Hospital Center - Downtown Campus,121,Dekalb Avenue,121 Dekalb Avenue,Brooklyn,Brooklyn,3,11201,40.69063,-73.977889,990381.7318,190892.4034,3058410,3020880004,302,35,3100,BK68,0101000020110F0000A380BD3B2B6A5FC1A8DFA10C68F25241,Health Care,Hospitals and Clinics,Hospital,,,,,,,,Non-public,The Brooklyn Hospital Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000BF2A172AFF8652C008043A9336514440,,158827,,NYSDOH: 6427,Carol Molinaro DCI Dialysis Center,800,Castleton Avenue,800 Castleton Avenue,Staten Is,Staten Is,,10310,40.634478,-74.109324,953906.6898,170452.7453,,5001530001,501,49,10500,SI35,0101000020110F00006F557C0D75785FC1AE3367F55BEA5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Dialysis Clinic, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000320400C79E7C52C0651C23D923644440,,122226,,NYSDOH: 5721,Mt Sinai Adolescent Health Center,320,East   94 Street,320 East   94 Street,New York,Manhattan,1,10128,40.782344,-73.947191,998874.7803,224310.4054,1050296,1015560040,108,5,15400,MN32,0101000020110F0000FD2074E9D4665FC1FDEA2D9190FF5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Mount Sinai Hospitals Group, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000CE5147C7D57952C0A7C98CB7956C4440,,72154,,NYSDOH: 5704,P S 28 Mt Hope Elementary School,1861,Anthony Avenue,1861 Anthony Avenue,Bronx,Bronx,2,10457,40.848319,-73.903673,1010900.1655,248357.4613,2007603,2028040031,205,15,23302,BX41,0101000020110F0000114FC0CF19625FC11034719B0A095341,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000F9F5436CB07F52C0ED629AE95E5B4440,,120345,,NYSDOH: 441,Lower Eastside Service Center Inc,62,East Broadway,62 East Broadway,New York,Manhattan,1,10002,40.713834,-73.995143,985596.5724,199345.4728,1003504,1002810029,103,1,800,MN27,0101000020110F0000DDB3F4680B6C5FC11C12DCDBBBF55241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,Lower Eastside Service Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000634337FB037F52C0D789CBF10A564440,,76441,,NYSDOH: 5923,M S 51- Alexander,350,5 Avenue,350 5 Avenue,Brooklyn,Brooklyn,3,11215,40.672209,-73.984618,988516.8813,184180.6276,3021057,3009810111,306,39,13500,BK37,0101000020110F000059992580E66A5FC1A05B7608C4EF5241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Public,NYS Department of Health,NYSDOH,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000E10CFE7E317A52C0DB6B41EF8D574440,,74856,,,Bushwick Multi-Service Center,1420,Bushwick Avenue,1420 Bushwick Avenue,Brooklyn,Brooklyn,3,11207,40.684019,-73.909271,1009413.4911,188496.0946,3080067,3034440022,304,37,40300,BK78,0101000020110F00005D66689AB5625FC134CE9F6A75F15241,Health Care,Hospitals and Clinics,Ambulatory Health Facility,,,,,,,City Owned,Public,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC: City,NYC Health and Hospitals Corporation,NYCHHC,NYCHHC,NYCDCAS,NYCDCAS: City Owned and Leased Properties,NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page,NYCDCAS: 2017-06-01,dcas_facilities_colp,Health and Human Services
0101000020E6100000F94CF6CFD37952C0D34CF73AA9554440,,169230,,NYSDOH: 333,Methadone Clinic III,211,Powell Street,211 Powell Street,Brooklyn,Brooklyn,3,11212,40.669227,-73.903553,1011005.2016,183108.7527,3393343,3037460017,316,42,90800,BK81,0101000020110F0000CD48D17816625FC16618E69D56EF5241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"St. Josephs Hospital, Yonkers",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000007E350708E67A52C05BB6D617096B4440,,138545,,NYSDOH: 1201,Morrisania Diagnostic & Treatment Center,1225,Gerard Avenue,1225 Gerard Avenue,Bronx,Bronx,2,10452,40.836215,-73.92029,1006306.7793,243943.151,2003015,2024890060,204,16,19700,BX63,0101000020110F0000EB9EB142E8635FC1201637564D075341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,City Owned,Non-public,"Gotham Health FQHC, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCHHC;NYCHRA/DSS","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E610000066F84F37507A52C0B41EBE4C14554440,,61193,,NYSDOH: 6916,Brownsville Child Health Clinic,259,Bristol Street,259 Bristol Street,Brooklyn,Brooklyn,3,11212,40.664682,-73.911146,1008900.6435,181450.3965,3081765,3035590011,316,41,92400,BK81,0101000020110F00003228BFC8E9625FC133C426DCAFEE5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,"Gotham Health FQHC, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDCAS;NYCDOHMH","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000B6847CD0B37952C0C4D0EAE40C694440,,8436,,NYSDOH: 7590,South Bronx Health Center,871,Prospect Avenue,871 Prospect Avenue,Bronx,Bronx,2,10459,40.820706,-73.9016,1011485.0451,238297.7045,2005014,2026770090,203,17,13300,BX35,0101000020110F0000B38FC51EE0615FC1BE62DEEC12055341,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,"Montefiore Health System, Inc",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000000AD7A3703D8152C07940D9942B524440,,98114,,NYSDOH: 4609,PS 503 and PS 506,330,59 Street,330 59 Street,Brooklyn,Brooklyn,3,11220,40.641955,-74.019375,978873.082,173158.6424,3016258,3008620012,307,38,7400,BK32,0101000020110F000065C690C8AD6E5FC1E711422C6EEB5241,Health Care,Hospitals and Clinics,School Based Hospital Extension Clinic,,,,,,,City Owned,Non-public,NYU Langone Hospitals,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000FB40F2CEA17952C0A54C6A68036E4440,,136181,,NYSDOH: 6199,Ms 363,120,East  184 Street,120 East  184 Street,Bronx,Bronx,2,10468,40.859479,-73.900501,1011773.2336,252424.6444,2013899,2031720046,205,14,23703,BX40,0101000020110F00006C070189C1615FC1DBBB0339A50A5341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,Morris Heights Health Center Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000282B86AB037F52C048E17A14AE5D4440,,173005,,NYSDOH: 1460,New York Eye and Ear Infirmary of Mount Sinai,310,East   14 Street,310 East   14 Street,New York,Manhattan,1,10003,40.731875,-73.984599,988518.2574,205918.7699,1006511,1004550005,103,2,4000,MN22,0101000020110F00006E49C8F8E56A5FC1410D815752F85241,Health Care,Hospitals and Clinics,Hospital,,,,,,,,Non-public,"Mount Sinai Hospitals Group, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000002E1F49490F7952C07633A31F0D6D4440,,164267,,NYSDOH: 9801,Union Community Health Center Comprehensive Family Dentistry,2101,Quarry Road,2101 Quarry Road,Bronx,Bronx,2,10457,40.851963,-73.891558,1014250.3398,249689.1532,,2030640001,206,15,37504,BX17,0101000020110F0000952112A7C8605FC12AEAD4AC90095341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center Extension Clinic,,,,,,,,Non-public,"Union Community Health Center, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000004FCDE506437052C028D192C7D34C4440,,97567,,NYSDOH: 4401,Community Mental Health Center,521,Beach   20 Street,521 Beach   20 Street,Far Rockaway,Queens,4,11691,40.600213,-73.754091,1052537.759,158046.0621,4300974,4157600033,414,31,99801,QN15,0101000020110F0000949AA8F6D6515FC13DBD31B473E55241,Health Care,Hospitals and Clinics,Hospital Extension Clinic,,,,,,,,Non-public,Episcopal Health Services Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E61000005F9A22C0E97B52C061AA99B514664440,,134798,,NYSDOH: 6414,PS 155-William Pacca,319,East  117 Street,319 East  117 Street,New York,Manhattan,1,10035,40.797507,-73.936142,1001930.6052,229836.8243,1052986,1016890005,111,8,18800,MN34,0101000020110F0000DD266F6BA1655FC1DCA1DEEDBD015341,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,East Harlem Council for Human Services Inc,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,"NYCDOE;NYCDPR","NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
0101000020E6100000D9EE1EA0FB7C52C0555051F52B654440,,131202,,NYSDOH: 1456,Mount Sinai Hospital,1,Gustave L Levy Place,1 Gustave L Levy Place,New York,Manhattan,1,10029,40.790404,-73.952858,997303.9512,227245.8164,1083923,1016040006,111,8,16800,MN33,0101000020110F00007C75B29F72675FC17D162ED2B8005341,Health Care,Hospitals and Clinics,Hospital,,,,,,,,Non-public,"Mount Sinai Hospitals Group, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000D1E80E62677C52C02A91442FA3664440,,193677,,NYSDOH: 9375,Family Health Center of Harlem,1824,Madison Avenue,1824 Madison Avenue,New York,Manhattan,1,10035,40.801855,-73.94381,999806.6795,231419.2909,1053963,1017450055,111,9,18400,MN34,0101000020110F00002A6AB2D176665FC1CB03CFC65D025341,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"Institute for Family Health, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E610000088BD50C0768152C0A0A4C00298524440,,126549,,NYSDOH: 5787,Bay Ridge Sunset Park Dialysis Center,140,58th Street Bldg B Suite 1-I,140 58th Street Bldg B Suite 1-I,Brooklyn,Brooklyn,3,11220,40.645264,-74.022873,977902.5486,174364.282,,,307,38,1800,BK32,0101000020110F00001EF0E1210F6F5FC1096BC689E7EB5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,Bay Ridge Sunset Park Dialysis Center,Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000E561A1D6347F52C09B58E02BBA614440,,116742,,NYSDOH: 9006,"FedCare, Inc.",344,West   51 Street,344 West   51 Street,New York,Manhattan,1,10019,40.763494,-73.9876,987684.9415,217438.4111,1025183,1010410050,104,3,13300,MN15,0101000020110F0000BFC13F7D396B5FC13E0405DBDBFC5241,Health Care,Hospitals and Clinics,Diagnostic and Treatment Center,,,,,,,,Non-public,"FedCare, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,,NYSDOH,NYSDOH: Health Facility General Information,NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r,NYSDOH: 2018-03-22,nysdoh_facilities_healthfacilities,Health and Human Services
0101000020E6100000AFB2B6291E7F52C0CBD765F84F5B4440,,123481,,NYSDOH: 10156,Henry Street School,220,Henry Street,220 Henry Street,New York,Manhattan,1,10002,40.713378,-73.986216,988071.3275,199179.7681,1003223,1002690041,103,1,201,MN28,0101000020110F0000998A03F9126B5FC1CCD7CB1DABF55241,Health Care,Hospitals and Clinics,School Based Diagnostic and Treatment Center Extension Clinic,,,,,,,City Owned,Non-public,"Gotham Health FQHC, Inc.",Non-public,NYSDOH: State,NYS Department of Health,NYSDOH,NYCDOE,"NYCDCAS;NYSDOH","NYCDCAS: City Owned and Leased Properties;NYSDOH: Health Facility General Information","NYCDCAS: http://www1.nyc.gov/site/planning/data-maps/open-data/dwn-colp.page;NYSDOH: https://health.data.ny.gov/Health/Health-Facility-General-Information/vn5v-hh5r","NYCDCAS: 2017-06-01;NYSDOH: 2018-03-22","dcas_facilities_colp;nysdoh_facilities_healthfacilities",Health and Human Services
